,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT
2789,4920,"Kane County, UT",464,2016,49,025,10.6,745
2790,9046,"Millard County, UT",1366,2016,49,027,11.2,1407
2791,9576,"Morgan County, UT",668,2016,49,029,4.3,493
2792,892,"Piute County, UT",131,2016,49,031,17.7,253
2793,1693,"Rich County, UT",192,2016,49,033,9.3,215
2794,887858,"Salt Lake County, UT",108324,2016,49,035,9.4,104297
2795,11945,"San Juan County, UT",2466,2016,49,037,31,5138
2796,19895,"Sanpete County, UT",2891,2016,49,039,16.8,4520
2797,15665,"Sevier County, UT",1850,2016,49,041,13.8,2907
2798,32736,"Summit County, UT",3453,2016,49,043,6,2412
2799,53987,"Tooele County, UT",4744,2016,49,045,8.1,5189
2800,28386,"Uintah County, UT",4213,2016,49,047,11.4,4094
2801,495341,"Utah County, UT",42480,2016,49,049,11.4,66112
2802,23832,"Wasatch County, UT",3389,2016,49,051,5.5,1668
2803,109680,"Washington County, UT",14457,2016,49,053,12.5,19795
2804,1827,"Wayne County, UT",288,2016,49,055,14.8,400
2805,195765,"Weber County, UT",20832,2016,49,057,10.8,26535
2806,26410,"Addison County, VT",1270,2016,50,001,9.7,3318
2807,25763,"Bennington County, VT",1346,2016,50,003,13.9,4815
2808,22250,"Caledonia County, VT",1155,2016,50,005,13.5,3929
2809,125462,"Chittenden County, VT",5451,2016,50,007,9.6,14667
2810,4350,"Essex County, VT",307,2016,50,009,15.7,966
2811,39597,"Franklin County, VT",1793,2016,50,011,10.5,5053
2812,5324,"Grand Isle County, VT",274,2016,50,013,8.8,609
2813,19454,"Lamoille County, VT",1143,2016,50,015,12.1,2986
2814,21603,"Orange County, VT",1139,2016,50,017,10.6,2986
2815,19245,"Orleans County, VT",1217,2016,50,019,15.5,4029
2816,42981,"Rutland County, VT",2081,2016,50,021,13.3,7591
2817,44011,"Washington County, VT",1979,2016,50,023,10.8,6080
2818,31214,"Windham County, VT",1810,2016,50,025,12.7,5318
2819,40578,"Windsor County, VT",2098,2016,50,027,10,5479
2820,20640,"Accomack County, VA",4488,2016,51,001,20,6493
2821,73456,"Albemarle County, VA",8710,2016,51,003,8.5,8524
2822,10424,"Alleghany County, VA",1137,2016,51,005,14.9,2288
2823,9020,"Amelia County, VA",1332,2016,51,007,10.4,1328
2824,21540,"Amherst County, VA",2764,2016,51,009,14.3,4340
2825,10897,"Appomattox County, VA",1457,2016,51,011,13.9,2130
2826,191299,"Arlington County, VA",14916,2016,51,013,7.5,17151
2827,51154,"Augusta County, VA",6123,2016,51,015,9.2,6590
2828,2929,"Bath County, VA",351,2016,51,017,11.7,516
2829,56262,"Bedford County, VA",5609,2016,51,019,9.6,7445
2830,4012,"Bland County, VA",426,2016,51,021,13.8,800
2831,23830,"Botetourt County, VA",2128,2016,51,023,7.8,2560
2832,9613,"Brunswick County, VA",1456,2016,51,025,22.8,3275
2833,14376,"Buchanan County, VA",2099,2016,51,027,25.1,5274
2834,10294,"Buckingham County, VA",1597,2016,51,029,17.6,2613
2835,39373,"Campbell County, VA",4788,2016,51,031,13.3,7220
2836,22109,"Caroline County, VA",2698,2016,51,033,9.9,2937
2837,19673,"Carroll County, VA",3009,2016,51,035,16.3,4775
2838,4531,"Charles City County, VA",883,2016,51,036,12.4,877
2839,8014,"Charlotte County, VA",1377,2016,51,037,20.8,2488
2840,264085,"Chesterfield County, VA",23422,2016,51,041,7,23468
2841,10287,"Clarke County, VA",1179,2016,51,043,7.9,1115
2842,3625,"Craig County, VA",385,2016,51,045,12.6,648
2843,36087,"Culpeper County, VA",5280,2016,51,047,9.8,4766
2844,6663,"Cumberland County, VA",939,2016,51,049,18.2,1747
2845,10128,"Dickenson County, VA",1319,2016,51,051,25.6,3684
2846,20109,"Dinwiddie County, VA",2558,2016,51,053,13,3565
2847,7666,"Essex County, VA",1009,2016,51,057,13.1,1439
2848,898841,"Fairfax County, VA",92410,2016,51,059,6,67736
2849,52547,"Fauquier County, VA",5409,2016,51,061,5.8,3978
2850,10679,"Floyd County, VA",1572,2016,51,063,13.7,2129
2851,17799,"Fluvanna County, VA",2221,2016,51,065,7.5,1867
2852,37335,"Franklin County, VA",5114,2016,51,067,13.2,7192
2853,62489,"Frederick County, VA",7053,2016,51,069,6.8,5677
2854,11844,"Giles County, VA",1479,2016,51,071,12.2,2032
2855,27374,"Gloucester County, VA",2876,2016,51,073,9.4,3449
2856,16030,"Goochland County, VA",1080,2016,51,075,6.4,1393
2857,9850,"Grayson County, VA",1435,2016,51,077,17.4,2593
2858,13993,"Greene County, VA",2061,2016,51,079,8.4,1618
2859,5923,"Greensville County, VA",644,2016,51,081,25.4,2119
2860,23191,"Halifax County, VA",3100,2016,51,083,18.7,6380
2861,79390,"Hanover County, VA",6029,2016,51,085,5.8,5900
2862,249980,"Henrico County, VA",26793,2016,51,087,9.2,29583
2863,34039,"Henry County, VA",5108,2016,51,089,18.4,9333
2864,1265,"Highland County, VA",263,2016,51,091,13.3,293
2865,27190,"Isle of Wight County, VA",2614,2016,51,093,9.5,3430
2866,51205,"James City County, VA",4420,2016,51,095,6.5,4739
2867,4752,"King and Queen County, VA",788,2016,51,097,13.4,960
2868,20894,"King George County, VA",1564,2016,51,099,6.8,1728
2869,12415,"King William County, VA",1343,2016,51,101,7.7,1248
2870,6104,"Lancaster County, VA",764,2016,51,103,14,1514
2871,15321,"Lee County, VA",2363,2016,51,105,29.9,6727
2872,328574,"Loudoun County, VA",24460,2016,51,107,3.5,13511
2873,24909,"Louisa County, VA",3619,2016,51,109,12.2,4261
2874,7417,"Lunenburg County, VA",1234,2016,51,111,19.8,2231
2875,8821,"Madison County, VA",1388,2016,51,113,11.2,1444
2876,5570,"Mathews County, VA",552,2016,51,115,10.1,880
2877,19680,"Mecklenburg County, VA",2850,2016,51,117,15.9,4759
2878,6385,"Middlesex County, VA",820,2016,51,119,14.2,1469
2879,70414,"Montgomery County, VA",7708,2016,51,121,20.3,18030
2880,9593,"Nelson County, VA",1449,2016,51,125,12.6,1865
2881,15625,"New Kent County, VA",1547,2016,51,127,5.9,1202
2882,7559,"Northampton County, VA",1256,2016,51,131,20.3,2418
2883,6899,"Northumberland County, VA",993,2016,51,133,13.4,1632
2884,9232,"Nottoway County, VA",1318,2016,51,135,22.9,3042
2885,24557,"Orange County, VA",3236,2016,51,137,9.2,3212
2886,16062,"Page County, VA",2508,2016,51,139,16.4,3833
2887,11282,"Patrick County, VA",1860,2016,51,141,17.9,3151
2888,41834,"Pittsylvania County, VA",5632,2016,51,143,13.6,8211
2889,20160,"Powhatan County, VA",2047,2016,51,145,6.6,1779
2890,13397,"Prince Edward County, VA",1936,2016,51,147,22.6,4274
2891,26089,"Prince George County, VA",2285,2016,51,149,9.5,3176
2892,368233,"Prince William County, VA",42693,2016,51,153,7.4,33308
2893,23447,"Pulaski County, VA",2374,2016,51,155,14.4,4758
2894,4684,"Rappahannock County, VA",742,2016,51,157,9.9,729
2895,4821,"Richmond County, VA",709,2016,51,159,19.3,1399
2896,67348,"Roanoke County, VA",5687,2016,51,161,7.4,6774
2897,14682,"Rockbridge County, VA",1956,2016,51,163,12.3,2735
2898,54840,"Rockingham County, VA",8529,2016,51,165,9.7,7575
2899,19156,"Russell County, VA",2460,2016,51,167,16.9,4584
2900,14420,"Scott County, VA",1875,2016,51,169,19.5,4103
2901,29866,"Shenandoah County, VA",3915,2016,51,171,10.8,4592
2902,21412,"Smyth County, VA",2628,2016,51,173,18.1,5485
2903,11631,"Southampton County, VA",1471,2016,51,175,15.6,2544
2904,103032,"Spotsylvania County, VA",11146,2016,51,177,7.4,9648
2905,116966,"Stafford County, VA",9481,2016,51,179,5.7,7935
2906,4619,"Surry County, VA",548,2016,51,181,13.4,876
2907,6229,"Sussex County, VA",844,2016,51,183,23.1,2070
2908,28255,"Tazewell County, VA",3747,2016,51,185,18,7281
2909,29275,"Warren County, VA",3359,2016,51,187,10.3,3922
2910,36952,"Washington County, VA",4370,2016,51,191,14.7,7744
2911,11478,"Westmoreland County, VA",1750,2016,51,193,14.8,2581
2912,26330,"Wise County, VA",3553,2016,51,195,23.5,8525
2913,20358,"Wythe County, VA",2615,2016,51,197,14.4,4135
2914,53089,"York County, VA",4004,2016,51,199,5.1,3417
2915,121999,"Alexandria city, VA",16008,2016,51,510,10.5,16096
2916,11941,"Bristol city, VA",1338,2016,51,520,23.6,3953
2917,4378,"Buena Vista city, VA",467,2016,51,530,16.2,975
2918,35658,"Charlottesville city, VA",4749,2016,51,540,22.8,10235
2919,185817,"Chesapeake city, VA",17909,2016,51,550,8.6,20071
2920,12617,"Colonial Heights city, VA",1447,2016,51,570,10.4,1819
2921,3875,"Covington city, VA",428,2016,51,580,15.9,862
2922,28566,"Danville city, VA",3444,2016,51,590,22.3,9003
2923,3720,"Emporia city, VA",504,2016,51,595,23.2,1172
2924,18157,"Fairfax city, VA",1875,2016,51,600,6.8,1611
2925,11956,"Falls Church city, VA",464,2016,51,610,3.6,509
2926,5949,"Franklin city, VA",682,2016,51,620,18.2,1491
2927,20228,"Fredericksburg city, VA",2557,2016,51,630,14.6,3755
2928,4423,"Galax city, VA",827,2016,51,640,20.5,1327
2929,100680,"Hampton city, VA",10079,2016,51,650,16.4,21458
2930,35328,"Harrisonburg city, VA",5902,2016,51,660,28.4,12919
2931,16715,"Hopewell city, VA",2205,2016,51,670,20.7,4630
2932,2988,"Lexington city, VA",342,2016,51,678,22.2,965
2933,52048,"Lynchburg city, VA",6293,2016,51,680,17.8,12336
2934,31810,"Manassas city, VA",5635,2016,51,683,9.7,3980
2935,12226,"Manassas Park city, VA",2310,2016,51,685,7.8,1231
2936,9226,"Martinsville city, VA",1097,2016,51,690,23.2,3035
2937,133736,"Newport News city, VA",16931,2016,51,700,14.7,25395
2938,164147,"Norfolk city, VA",21989,2016,51,710,21.3,45219
2939,2874,"Norton city, VA",323,2016,51,720,23,875
2940,22998,"Petersburg city, VA",3141,2016,51,730,25.2,7884
2941,9113,"Poquoson city, VA",617,2016,51,735,5.4,650
2942,70219,"Portsmouth city, VA",7963,2016,51,740,18.2,16775
2943,12042,"Radford city, VA",1172,2016,51,750,27.2,3931
2944,161558,"Richmond city, VA",22098,2016,51,760,26.2,55062
2945,71606,"Roanoke city, VA",10943,2016,51,770,22.3,21886
2946,17699,"Salem city, VA",1601,2016,51,775,9.2,2160
2947,16708,"Staunton city, VA",1761,2016,51,790,12.8,2990
2948,69265,"Suffolk city, VA",6705,2016,51,800,11.7,10303
2949,351082,"Virginia Beach city, VA",33040,2016,51,810,8.3,36494
2950,15517,"Waynesboro city, VA",2153,2016,51,820,14.6,3167
2951,7349,"Williamsburg city, VA",1011,2016,51,830,21.1,2275
2952,19092,"Winchester city, VA",3237,2016,51,840,15,3966
2953,14654,"Adams County, WA",2111,2016,53,001,19.5,3710
2954,16112,"Asotin County, WA",1134,2016,53,003,14.6,3225
2955,152402,"Benton County, WA",12075,2016,53,005,10.5,20153
2956,55347,"Chelan County, WA",5961,2016,53,007,11.5,8665
2957,47259,"Clallam County, WA",4592,2016,53,009,15.3,11110
2958,369995,"Clark County, WA",25879,2016,53,011,9,41909
2959,2595,"Columbia County, WA",193,2016,53,013,14,543
2960,78062,"Cowlitz County, WA",6018,2016,53,015,16.3,16863
2961,30592,"Douglas County, WA",3332,2016,53,017,12.8,5260
2962,4992,"Ferry County, WA",625,2016,53,019,21.3,1602
2963,69202,"Franklin County, WA",9282,2016,53,021,14.9,12972
2964,1586,"Garfield County, WA",80,2016,53,023,13.9,308
2965,70086,"Grant County, WA",9137,2016,53,025,16.1,14842
2966,50008,"Grays Harbor County, WA",4357,2016,53,027,15.2,10437
2967,57375,"Island County, WA",3839,2016,53,029,9.4,7577
2968,18324,"Jefferson County, WA",1477,2016,53,031,12,3679
2969,1757578,"King County, WA",104849,2016,53,033,9.3,196841
2970,199058,"Kitsap County, WA",13378,2016,53,035,10.1,25729
2971,32703,"Kittitas County, WA",2769,2016,53,037,18.2,7724
2972,14930,"Klickitat County, WA",1363,2016,53,039,15.5,3269
2973,55289,"Lewis County, WA",4671,2016,53,041,14.7,11155
2974,7172,"Lincoln County, WA",521,2016,53,043,12.5,1279
2975,41089,"Mason County, WA",4503,2016,53,045,14.9,8830
2976,27677,"Okanogan County, WA",4434,2016,53,047,19.7,8082
2977,13374,"Pacific County, WA",1419,2016,53,049,17,3578
2978,9039,"Pend Oreille County, WA",705,2016,53,051,16.2,2103
2979,684165,"Pierce County, WA",47893,2016,53,053,12.1,102303
2980,10057,"San Juan County, WA",974,2016,53,055,9.9,1599
2981,89545,"Skagit County, WA",8328,2016,53,057,11.3,13787
2982,8651,"Skamania County, WA",651,2016,53,059,13.5,1543
2983,639079,"Snohomish County, WA",43348,2016,53,061,8,62396
2984,382120,"Spokane County, WA",25701,2016,53,063,13.3,64514
2985,31537,"Stevens County, WA",2677,2016,53,065,14.3,6284
2986,214438,"Thurston County, WA",12634,2016,53,067,10.4,28354
2987,2589,"Wahkiakum County, WA",222,2016,53,069,12.8,523
2988,41645,"Walla Walla County, WA",3719,2016,53,071,14.2,7906
2989,160657,"Whatcom County, WA",15140,2016,53,073,15.2,32082
2990,35045,"Whitman County, WA",2397,2016,53,075,25.9,11027
2991,182311,"Yakima County, WA",27737,2016,53,077,18.2,44819
2992,11752,"Barbour County, WV",912,2016,54,001,22.4,3514
2993,90269,"Berkeley County, WV",6179,2016,54,003,12.9,14461
2994,17329,"Boone County, WV",1176,2016,54,005,24.2,5466
2995,10193,"Braxton County, WV",787,2016,54,007,21.3,2998
2996,16081,"Brooke County, WV",889,2016,54,009,13.4,2955
2997,70794,"Cabell County, WV",4763,2016,54,011,21.9,20129
2998,5220,"Calhoun County, WV",447,2016,54,013,21.8,1586
2999,6527,"Clay County, WV",499,2016,54,015,29,2541
3000,5532,"Doddridge County, WV",403,2016,54,017,19.7,1460
3001,31363,"Fayette County, WV",2534,2016,54,019,19.7,8365
3002,4672,"Gilmer County, WV",355,2016,54,021,27.1,1706
3003,8306,"Grant County, WV",589,2016,54,023,15,1737
3004,25028,"Greenbrier County, WV",1830,2016,54,025,16,5520
3005,16496,"Hampshire County, WV",1569,2016,54,027,15.7,3585
3006,21755,"Hancock County, WV",1427,2016,54,029,13.2,3876
3007,10017,"Hardy County, WV",875,2016,54,031,15.2,2096
3008,51970,"Harrison County, WV",3221,2016,54,033,14.6,9851
3009,21852,"Jackson County, WV",1455,2016,54,035,15.7,4546
3010,43853,"Jefferson County, WV",2863,2016,54,037,10.1,5563
3011,138548,"Kanawha County, WV",9225,2016,54,039,16.8,30852
3012,11965,"Lewis County, WV",860,2016,54,041,18.4,2939
3013,15875,"Lincoln County, WV",1304,2016,54,043,24.2,5101
3014,24966,"Logan County, WV",1826,2016,54,045,24.4,8075
3015,13728,"McDowell County, WV",1529,2016,54,047,36.3,6882
3016,42309,"Marion County, WV",2561,2016,54,049,17.6,9690
3017,23308,"Marshall County, WV",1370,2016,54,051,17.5,5445
3018,19730,"Mason County, WV",1209,2016,54,053,17.9,4671
3019,43856,"Mercer County, WV",3163,2016,54,055,20.2,11978
3020,19792,"Mineral County, WV",1259,2016,54,057,15.6,4156
3021,18794,"Mingo County, WV",1540,2016,54,059,28.2,6902
3022,81249,"Monongalia County, WV",5697,2016,54,061,18.5,18202
3023,9387,"Monroe County, WV",771,2016,54,063,17.3,2295
3024,12613,"Morgan County, WV",1003,2016,54,065,11.9,2079
3025,18544,"Nicholas County, WV",1319,2016,54,067,21.4,5359
3026,30388,"Ohio County, WV",1658,2016,54,069,15.8,6361
3027,4732,"Pendleton County, WV",395,2016,54,071,16.2,1126
3028,5230,"Pleasants County, WV",268,2016,54,073,14.3,987
3029,5778,"Pocahontas County, WV",433,2016,54,075,18.3,1495
3030,23456,"Preston County, WV",1972,2016,54,077,17.4,5455
3031,44324,"Putnam County, WV",2393,2016,54,079,10.8,6090
3032,54360,"Raleigh County, WV",3750,2016,54,081,17.4,12684
3033,19433,"Randolph County, WV",1470,2016,54,083,18.7,4974
3034,7155,"Ritchie County, WV",597,2016,54,085,18.2,1764
3035,10299,"Roane County, WV",874,2016,54,087,22.1,3100
3036,8380,"Summers County, WV",604,2016,54,089,24.7,2921
3037,12370,"Taylor County, WV",851,2016,54,091,16.4,2678
3038,4845,"Tucker County, WV",334,2016,54,093,15.8,1067
3039,6583,"Tyler County, WV",451,2016,54,095,16.1,1431
3040,17391,"Upshur County, WV",1285,2016,54,097,20.2,4705
3041,30169,"Wayne County, WV",2228,2016,54,099,21.5,8651
3042,6174,"Webster County, WV",498,2016,54,101,30,2564
3043,11298,"Wetzel County, WV",765,2016,54,103,19.5,3023
3044,4354,"Wirt County, WV",325,2016,54,105,18.1,1049
3045,64221,"Wood County, WV",4262,2016,54,107,17.2,14510
3046,16144,"Wyoming County, WV",1341,2016,54,109,23.9,5155
3047,12038,"Adams County, WI",1087,2016,55,001,13.9,2624
3048,11302,"Ashland County, WI",920,2016,55,003,14.5,2179
3049,32834,"Barron County, WI",2581,2016,55,005,11.3,5041
3050,9856,"Bayfield County, WI",1052,2016,55,007,12.4,1821
3051,203503,"Brown County, WI",14837,2016,55,009,9.8,24903
3052,9470,"Buffalo County, WI",803,2016,55,011,10.5,1369
3053,9901,"Burnett County, WI",972,2016,55,013,13.8,2068
3054,40749,"Calumet County, WI",1967,2016,55,015,5,2462
3055,47572,"Chippewa County, WI",2766,2016,55,017,11.5,7042
3056,23197,"Clark County, WI",5102,2016,55,019,13.8,4676
3057,43526,"Columbia County, WI",2672,2016,55,021,8.2,4561
3058,11096,"Crawford County, WI",886,2016,55,023,14.2,2212
3059,433254,"Dane County, WI",21783,2016,55,025,10.9,56594
3060,63843,"Dodge County, WI",3644,2016,55,027,9.8,8012
3061,18351,"Door County, WI",1161,2016,55,029,8.3,2250
3062,32606,"Douglas County, WI",2054,2016,55,031,13.6,5733
3063,32537,"Dunn County, WI",2218,2016,55,033,12.5,5164
3064,78344,"Eau Claire County, WI",5064,2016,55,035,13.1,12783
3065,2981,"Florence County, WI",251,2016,55,037,12.3,540
3066,77164,"Fond du Lac County, WI",4570,2016,55,039,7.7,7631
3067,6151,"Forest County, WI",715,2016,55,041,15.9,1409
3068,36337,"Grant County, WI",2712,2016,55,043,16.7,7919
3069,28624,"Green County, WI",1735,2016,55,045,8.2,3002
3070,13152,"Green Lake County, WI",1293,2016,55,047,11.6,2153
3071,18186,"Iowa County, WI",1143,2016,55,049,8.8,2063
3072,3687,"Iron County, WI",288,2016,55,051,14.4,809
3073,14075,"Jackson County, WI",1424,2016,55,053,11.1,2132
3074,64803,"Jefferson County, WI",3983,2016,55,055,9.3,7618
3075,18149,"Juneau County, WI",1643,2016,55,057,14.4,3561
3076,132867,"Kenosha County, WI",9148,2016,55,059,13,21222
3077,15329,"Kewaunee County, WI",971,2016,55,061,7.6,1526
3078,90399,"La Crosse County, WI",4732,2016,55,063,13.3,14977
3079,12515,"Lafayette County, WI",1166,2016,55,065,11.7,1937
3080,13449,"Langlade County, WI",996,2016,55,067,14.2,2681
3081,20309,"Lincoln County, WI",1312,2016,55,069,10,2712
3082,60066,"Manitowoc County, WI",3618,2016,55,071,9.2,7229
3083,104674,"Marathon County, WI",7205,2016,55,073,10.4,13941
3084,28644,"Marinette County, WI",2085,2016,55,075,12.4,4916
3085,10564,"Marquette County, WI",877,2016,55,077,12,1781
3086,3377,"Menominee County, WI",424,2016,55,078,27.2,1214
3087,741869,"Milwaukee County, WI",62419,2016,55,079,19.8,183511
3088,33949,"Monroe County, WI",3372,2016,55,081,12,5384
3089,28186,"Oconto County, WI",1853,2016,55,083,9.1,3364
3090,24511,"Oneida County, WI",1802,2016,55,085,9.6,3352
3091,148299,"Outagamie County, WI",8669,2016,55,087,8,14548
3092,68365,"Ozaukee County, WI",2674,2016,55,089,5.4,4626
3093,5272,"Pepin County, WI",417,2016,55,091,11.5,823
3094,31835,"Pierce County, WI",1766,2016,55,093,8.1,3153
3095,32237,"Polk County, WI",2426,2016,55,095,9.9,4233
3096,53091,"Portage County, WI",3163,2016,55,097,11.5,7684
3097,9305,"Price County, WI",666,2016,55,099,11.1,1482
3098,150379,"Racine County, WI",10251,2016,55,101,13.6,25798
3099,12444,"Richland County, WI",981,2016,55,103,13.4,2296
3100,124432,"Rock County, WI",9002,2016,55,105,12.9,20393
3101,9820,"Rusk County, WI",896,2016,55,107,13.8,1920
3102,72947,"St. Croix County, WI",3583,2016,55,109,5.6,4917
3103,48083,"Sauk County, WI",3974,2016,55,111,10.1,6381
3104,10744,"Sawyer County, WI",1231,2016,55,113,15.2,2434
3105,29375,"Shawano County, WI",2679,2016,55,115,11.9,4794
3106,88229,"Sheboygan County, WI",5179,2016,55,117,7.1,7934
3107,14864,"Taylor County, WI",1443,2016,55,119,11.8,2376
3108,22200,"Trempealeau County, WI",1937,2016,55,121,8.2,2391
3109,22235,"Vernon County, WI",2306,2016,55,123,16.5,5019
3110,13123,"Vilas County, WI",1622,2016,55,125,12.6,2676
3111,77140,"Walworth County, WI",6540,2016,55,127,11.2,11191
3112,10691,"Washburn County, WI",843,2016,55,129,12.7,1953
3113,107302,"Washington County, WI",4727,2016,55,131,5.6,7496
3114,317180,"Waukesha County, WI",11850,2016,55,133,5.2,20315
3115,37865,"Waupaca County, WI",2732,2016,55,135,10.7,5318
